#correlator  value  value_err
4(24)  5.64995e-01  7.31556e-02
6(23)  -7.15525e-02  1.16018e-01
6(26)  -1.20881e-01  9.86633e-02
6(36)  -8.12914e-02  1.18836e-01
(235)  -8.15879e-03  8.74647e-02
(246)  -2.15080e-01  8.19335e-02
(234)  4.31202e-02  8.29972e-02
