# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  3.5267659732e-03  5.2139992382e-04  -1.5470579005e-10  9.1487314736e-11
2  4.3499969479e-02  2.0543652876e-03  -3.5806000133e-06  6.7640142872e-07
3  9.4499449764e-03  1.6045785735e-03  -7.9747507683e-09  5.4163761772e-09
