# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.0702388067e-01  9.7616916229e-02  4.5940674982e-01  1.2683855454e-01
2  8.8088975929e-01  2.1655747711e-02  3.5515860096e-01  3.4199273466e-02
3  6.7581900956e-01  1.0008188487e-01  6.1061483504e-01  1.0473653411e-01
