# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.5917625334e-01  7.7700859792e-02  3.8796435143e-01  1.1701848659e-01
2  8.8105465209e-01  2.2147287182e-02  3.5489854542e-01  3.5001377578e-02
3  6.6161316753e-01  1.1329332790e-01  6.2527593472e-01  1.1697050351e-01
