#correlator  value  value_err
4(24)  2.45553e-01  7.15208e-02
6(23)  1.24319e-01  1.35418e-01
6(26)  7.57366e-02  8.25411e-02
6(36)  -7.27514e-02  7.37985e-02
(235)  -4.85907e-02  4.45443e-02
(246)  1.26286e-01  5.03922e-02
(234)  1.99365e-01  8.70691e-02
