#correlator  value  value_err
4(24)  1.97551e-01  7.28675e-02
6(23)  1.82240e-01  1.63125e-01
6(26)  -5.97169e-02  8.50043e-02
6(36)  -9.47637e-03  7.75528e-02
(235)  -2.73784e-02  4.89713e-02
(246)  1.28737e-01  4.86084e-02
(234)  1.74200e-01  8.83270e-02
