# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  7.7732270839e-01  7.0509958595e-02  4.9663592010e-01  8.6565878624e-02
3  7.5342462664e-01  8.4724530802e-02  5.2509286246e-01  9.9171398115e-02
