#correlator  value  value_err
4(24)  1.07405e+00  5.63098e-02
6(23)  5.79924e-02  1.54381e-01
6(26)  9.71695e-01  1.72266e-01
6(36)  4.32672e-01  1.41264e-01
(235)  5.55784e-01  6.84713e-02
(246)  7.87220e-01  9.43330e-02
(234)  -6.94655e-02  1.33493e-01
