# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  8.3504217419e-08  1.0603911885e-07
2  4.2009038077e-02  5.2454610307e-03  -3.1143753169e-06  1.5555066345e-06
3  9.6030332133e-03  1.4178199767e-03  -8.5042050606e-09  5.0223430673e-09
