#correlator  value  value_err
4(24)  1.07396e+00  5.55618e-02
6(23)  2.27190e-02  1.60838e-01
6(26)  9.10249e-01  1.64343e-01
6(36)  3.37204e-01  1.33709e-01
(235)  5.21629e-01  6.84059e-02
(246)  7.67892e-01  8.52710e-02
(234)  -1.20826e-01  1.37225e-01
