# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.3825119845e-01  9.9229155935e-02  5.4248485441e-01  1.1314851920e-01
2  7.9094990484e-01  7.7053198337e-02  4.7976342072e-01  9.5742170296e-02
3  9.1766385756e-01  3.3569056369e-02  2.9264756411e-01  6.2800321372e-02
