#correlator  value  value_err
4(24)  9.56101e-01  8.02498e-02
6(23)  -8.20018e-02  1.48141e-01
6(26)  7.87378e-01  2.05679e-01
6(36)  2.96974e-01  1.08759e-01
(235)  5.79144e-01  6.73886e-02
(246)  4.15601e-01  1.40635e-01
(234)  -2.85923e-01  7.95535e-02
