# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  3.0696587661e-02  5.2958059930e-03  -8.8789252948e-07  6.1272042751e-07
2  4.8981452712e-02  6.2968066339e-03  -5.7560776751e-06  2.9598883726e-06
3  1.9747164304e-02  1.1351613101e-03  -1.5206139094e-07  3.4964859782e-08
