# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.1850934715e-01  2.5718139270e-01  6.6739769407e-01  2.5594258644e-01
2  8.1846206876e-01  7.1849286495e-02  4.4446944813e-01  9.3971472823e-02
3  9.2864482722e-01  3.7357679262e-02  2.7165122756e-01  7.3936536390e-02
