# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.9128459126e-02  5.1126265095e-03  -7.1989647245e-07  5.0542485248e-07
2  4.5999090240e-02  5.9950223990e-03  -4.4771018009e-06  2.3339875149e-06
3  1.8481647357e-02  1.0589174731e-03  -1.1667094549e-07  2.6738937366e-08
