# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.7445148779e-07  1.7482913239e-07
2  2.7183570327e-02  9.6424040387e-03  -5.4604192358e-07  7.7475574926e-07
3  0.0000000000e+00  0.0000000000e+00  1.3364666659e-08  8.9421742265e-09
