#correlator  value  value_err
4(24)  1.20483e+00  1.40626e-01
6(23)  -9.31424e+00  3.17156e+00
6(26)  1.24515e+00  6.02491e-01
6(36)  -3.10013e-01  3.61774e-01
(235)  1.08289e+00  2.13089e-01
(246)  3.99672e-01  1.81317e-01
(234)  -2.33025e+00  5.55746e-01
