#correlator  value  value_err
4(24)  -4.84268e-02  1.23612e-01
6(23)  5.35408e-01  8.40458e-01
6(26)  6.92772e-02  7.97789e-02
6(36)  8.08889e-02  2.11786e-01
(235)  -4.93692e-02  1.55504e-01
(246)  -4.95411e-02  8.66509e-02
(234)  4.30669e-01  5.50845e-01
