# type  value  stat. err
v4_L  nan  nan
v4(Psi2)  2.2072436098e-03  9.5772093862e-03
rho_422  nan  nan
chi_422  2.8440027556e+01  1.2040763175e+02
v5_L  nan  nan
v5(Psi23)  nan  nan
rho_523  nan  nan
chi_523  7.0404505038e+01  1.7136566517e+03
v6_L  -3.1974345348e-03  1.0992777474e-02
v6(Psi2)  nan  nan
v6(Psi3)  3.4701432819e-03  4.6583654873e-03
rho_6222  nan  nan
rho_633  inf  inf
chi_6222  3.9813568737e+03  8.3269170358e+03
chi_633  5.1463907135e+01  6.5652189392e+01
