# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  6.2825943988e-03  5.9789462761e-03  -1.5579592394e-09  5.9306420257e-09
2  0.0000000000e+00  0.0000000000e+00  5.4105433098e-09  3.2435012018e-09
3  0.0000000000e+00  0.0000000000e+00  1.3375164557e-09  8.3110766991e-10
