# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  1.4276546696e+00  4.0569748988e-01  nan  nan
2  2.6640677832e-01  3.0239055919e+00  nan  nan
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
