# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  6.8961315650e-03  4.4899896779e-03  -2.2616331104e-09  5.8900902485e-09
2  0.0000000000e+00  0.0000000000e+00  5.2654271734e-09  3.2719280507e-09
3  0.0000000000e+00  0.0000000000e+00  1.2421123603e-09  8.1329749615e-10
