#correlator  value  value_err
4(24)  1.37489e+00  8.51561e-01
6(23)  2.94674e+01  2.59105e+01
6(26)  3.44898e+00  3.54861e+00
6(36)  3.31635e+00  3.02195e+00
(235)  2.10768e+00  1.76108e+00
(246)  1.91400e+00  1.56403e+00
(234)  1.64137e+01  1.44391e+01
