# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  3.8325067108e-09  5.6537119656e-09
2  5.4077864945e-02  2.3610768321e-03  -8.5522058824e-06  1.4935807981e-06
3  0.0000000000e+00  0.0000000000e+00  7.4921209582e-08  5.1753678715e-08
