# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  8.9241139993e-09  1.1429541893e-08
2  6.1691433661e-02  2.9342372314e-03  -1.4484364726e-05  2.7556864692e-06
3  0.0000000000e+00  0.0000000000e+00  1.7242187865e-07  1.1768345551e-07
