#correlator  value  value_err
4(24)  5.66145e-01  6.06575e-02
6(23)  -1.75307e-01  9.99093e-02
6(26)  3.44275e-01  1.07431e-01
6(36)  2.61478e-01  1.05409e-01
(235)  4.50610e-01  4.74140e-02
(246)  4.01466e-01  8.83102e-02
(234)  -1.81209e-01  9.05809e-02
