#correlator  value  value_err
4(24)  5.06146e-01  7.09929e-02
6(23)  -3.55201e-01  1.59444e-01
6(26)  1.12600e-01  1.23661e-01
6(36)  4.19103e-01  1.17114e-01
(235)  6.12745e-01  6.35556e-02
(246)  4.23121e-01  5.45202e-02
(234)  -1.67880e-01  1.40268e-01
