# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  2.8957179242e-10  4.4182725765e-10
2  4.2736998636e-02  2.7309047737e-03  -3.3359234468e-06  8.5266533041e-07
3  0.0000000000e+00  0.0000000000e+00  1.5845645487e-09  2.8847584738e-09
