# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  8.9274995633e-03  7.1419996506e-01  6.9099678734e-03  5.5279742987e-01
2  8.5301111361e-01  4.7339216808e-02  3.9699702248e-01  7.0994988986e-02
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
