#correlator  value  value_err
4(24)  7.22752e-01  7.89930e-02
6(23)  4.63920e-02  2.92346e-01
6(26)  6.03208e-02  1.13180e-01
6(36)  4.67618e-02  1.20875e-01
(235)  5.35218e-02  7.35797e-02
(246)  -1.21741e-01  9.29309e-02
(234)  -1.39071e-01  2.01431e-01
