#correlator  value  value_err
4(24)  7.32925e-01  7.00690e-02
6(23)  1.32621e-01  4.76299e-01
6(26)  3.33798e-01  2.06207e-01
6(36)  6.92214e-01  1.86569e-01
(235)  6.68036e-01  1.08248e-01
(246)  4.98058e-01  6.91418e-02
(234)  2.64609e-01  1.49104e-01
