# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  2.2070034751e-01  1.9818011778e+00  6.6168551390e-01  5.5902428675e+00
2  1.5546860023e-03  2.9539034044e-01  4.7926136244e-03  9.1059658863e-01
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
