# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  2.6874201199e-01  1.8398058203e+00  7.4196751291e-01  4.6915159107e+00
2  5.5181498310e-04  1.0484484679e-01  5.1777621092e-03  9.8377480075e-01
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
