# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  7.1518398667e-10  4.0900549509e-09
2  4.6705933236e-02  6.8569205429e-03  -4.7586987954e-06  2.7945074441e-06
3  0.0000000000e+00  0.0000000000e+00  5.4003400297e-10  4.8130271636e-10
