# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.5643170466e-09  2.4567160400e-09
2  3.9269939001e-02  4.7976619685e-03  -2.3781591050e-06  1.1621717561e-06
3  0.0000000000e+00  0.0000000000e+00  1.0422605872e-10  1.6763011684e-10
