# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
2  7.3950129576e-01  7.2401157641e-02  5.4118379402e-01  8.3791650526e-02
3  5.3908909165e-03  4.6361661881e-01  9.1909989688e-03  7.9042591132e-01
