# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  0.0000000000e+00  0.0000000000e+00  1.4749707243e-09  1.2528671923e-09
2  3.3344607506e-02  3.8745284716e-03  -1.2362389966e-06  5.7458684306e-07
3  0.0000000000e+00  0.0000000000e+00  2.1477993495e-11  7.9217736855e-11
