# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.9032382666e-01  8.9727617266e-02  5.9534846071e-01  9.5466135794e-02
2  6.7840317351e-01  1.3071756133e-01  6.0785552676e-01  1.4114917378e-01
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
