#correlator  value  value_err
4(24)  7.42234e-01  1.12414e-01
6(23)  2.78536e-01  1.08408e-01
6(26)  2.71933e-01  1.14973e-01
6(36)  1.07102e-01  1.39561e-01
(235)  5.90054e-02  7.06626e-02
(246)  2.33277e-01  6.19602e-02
(234)  -8.25644e-02  6.92873e-02
