# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.8587054585e-01  9.1497539568e-02  6.0006907250e-01  9.6756508079e-02
2  6.7957731321e-01  1.3023243439e-01  6.0662604351e-01  1.4092625160e-01
3  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
