#correlator  value  value_err
4(24)  7.29836e-01  1.26700e-01
6(23)  2.39971e-01  1.41849e-01
6(26)  4.38973e-01  1.14665e-01
6(36)  7.39632e-02  1.03899e-01
(235)  1.25392e-01  7.29577e-02
(246)  3.63371e-01  6.52704e-02
(234)  -1.71377e-04  8.03413e-02
