# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.4906557518e-03  5.1612164067e-01  7.9627172691e-03  7.4849542330e-01
2  4.1895148620e-01  5.3021160256e-01  8.3551517820e-01  3.9600442779e-01
3  4.5040761638e-03  4.2338315940e-01  8.7469317665e-03  8.2221158605e-01
