#correlator  value  value_err
4(24)  1.25856e+00  5.91236e-02
6(23)  -7.56843e-01  4.56149e-01
6(26)  7.27717e-01  1.90711e-01
6(36)  5.17685e-01  4.32944e-01
(235)  6.12548e-01  1.12935e-01
(246)  4.87290e-01  1.43970e-01
(234)  -7.11696e-01  2.61953e-01
