#correlator  value  value_err
4(24)  1.22664e+00  6.34544e-02
6(23)  -9.49986e-01  4.24712e-01
6(26)  4.81272e-01  2.25681e-01
6(36)  1.17348e-01  1.54227e-01
(235)  5.72146e-01  8.71287e-02
(246)  2.69458e-01  1.91158e-01
(234)  -6.48278e-01  2.62170e-01
