#correlator  value  value_err
4(24)  7.70926e-01  7.23916e-02
6(23)  2.61470e-02  1.89999e-01
6(26)  5.05388e-01  1.59089e-01
6(36)  1.87101e-01  9.81408e-02
(235)  6.03373e-01  6.58591e-02
(246)  4.77820e-01  9.51071e-02
(234)  -2.15779e-01  1.47462e-01
