#correlator  value  value_err
4(24)  7.68174e-01  6.89053e-02
6(23)  -8.61280e-03  1.80146e-01
6(26)  5.25566e-01  1.53696e-01
6(36)  2.87840e-01  9.88061e-02
(235)  6.08019e-01  6.56178e-02
(246)  5.25743e-01  7.99704e-02
(234)  -1.90235e-01  1.35654e-01
