#correlator  value  value_err
4(24)  3.89022e-01  5.14858e-02
6(23)  -2.58442e-01  1.03540e-01
6(26)  -2.19347e-02  9.41472e-02
6(36)  4.36642e-01  1.35393e-01
(235)  4.93702e-01  5.04507e-02
(246)  2.85379e-01  4.72911e-02
(234)  -5.97866e-02  7.29885e-02
