# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.5568152515e-01  1.3537338473e-01  5.2228286975e-01  1.6950376121e-01
2  3.0881333793e-03  2.6557947062e-01  1.0692463229e-02  9.1955183771e-01
3  3.5995207434e-01  1.9897203234e+00  6.1196636442e-01  3.1628075221e+00
