# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.8311644510e-01  1.1367400383e-01  4.8941323215e-01  1.4782050666e-01
2  3.3949224284e-03  2.9196332884e-01  1.0531685205e-02  9.0572492766e-01
3  7.1660681606e-01  2.9089287193e-01  5.6603454928e-01  3.4078309591e-01
