#correlator  value  value_err
4(24)  -5.69055e-01  1.12877e-01
6(23)  1.28743e-01  1.45202e-01
6(26)  -1.78330e-01  1.56556e-01
6(36)  -6.94289e-02  6.92848e-02
(235)  3.38371e-01  5.55120e-02
(246)  1.06809e-01  9.45032e-02
(234)  1.39979e-01  1.12098e-01
