# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.2282482928e-01  2.7178771510e-01  6.6352829831e-01  2.7482337858e-01
2  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
3  6.9521794625e-01  1.9668053026e-01  5.8984026269e-01  2.1491581603e-01
