# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.5914700820e-01  2.1959174104e-01  6.2746338009e-01  2.4030583591e-01
2  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00  0.0000000000e+00
3  7.5184086750e-03  6.4658314605e-01  7.2760390323e-03  6.2573935678e-01
