# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  7.9496373822e-03  2.9136471241e-03  -3.9938272524e-09  5.8551618036e-09
2  0.0000000000e+00  0.0000000000e+00  1.9287716326e-07  2.6803544638e-07
3  0.0000000000e+00  0.0000000000e+00  3.0090441106e-10  5.4690708762e-10
