# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  8.1815591846e-03  1.2366083994e-03  -4.4806838876e-09  2.7089464027e-09
2  0.0000000000e+00  0.0000000000e+00  1.0313859840e-07  1.4883300235e-07
3  2.9967248595e-03  1.2833812143e-03  -8.0646863636e-11  1.3815171514e-10
