#correlator  value  value_err
4(24)  5.62173e-01  8.13401e-02
6(23)  1.08166e-01  1.48681e-01
6(26)  1.26763e-01  1.36384e-01
6(36)  1.83304e-01  9.24871e-02
(235)  6.74542e-01  4.65798e-02
(246)  3.64544e-01  6.31992e-02
(234)  -1.24257e-02  1.09520e-01
