# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  4.4939969790e-03  1.9071043284e-03  -4.0787877337e-10  6.9236127909e-10
2  3.9859976981e-02  5.3066568797e-03  -2.5243418903e-06  1.3442874054e-06
3  1.0352136162e-02  1.0571960686e-02  -1.1484706546e-08  4.6914323452e-08
