# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  7.0649839243e-01  1.3391025516e-01  5.7786322242e-01  1.4929071053e-01
2  7.0227018349e-01  7.4874161514e-02  5.8255406633e-01  8.0973141790e-02
3  3.8774658240e-01  6.8022349950e-01  8.5608505267e-01  4.5316023706e-01
