# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  6.0927017911e-01  2.3229563138e-01  6.7681877837e-01  2.3250239335e-01
2  7.0258240259e-01  7.5322788238e-02  5.8221581726e-01  8.1496700012e-02
3  4.3847632956e-01  4.5690668851e-01  8.2170212318e-01  3.4225645018e-01
