# n  vn{4}  vn{4}_err  Cn{4}  Cn{4}_err
1  2.9724799665e-02  1.2415434774e-02  -7.8068483869e-07  1.3043037198e-06
2  7.0435299369e-02  1.3661794248e-02  -2.4612824740e-05  1.9095842594e-05
3  3.0996122036e-02  2.3933266049e-03  -9.2305897303e-07  2.8509135375e-07
