# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.4168642175e-01  2.2562986075e-01  7.3880039441e-01  1.9660389481e-01
2  6.8289718244e-01  1.2757358512e-01  6.0314998068e-01  1.3423584737e-01
3  8.1095462495e-01  4.4096437809e-02  4.5442733242e-01  5.7278335572e-02
