#correlator  value  value_err
4(24)  8.14302e-01  7.30452e-02
6(23)  1.95844e-01  1.39991e-01
6(26)  5.06401e-01  1.64756e-01
6(36)  2.69807e-01  8.65075e-02
(235)  5.94476e-01  5.08568e-02
(246)  4.76062e-01  9.63155e-02
(234)  -9.46367e-02  9.82731e-02
