# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  5.1175873364e-01  3.0206394165e-01  7.6423303135e-01  2.5099081300e-01
2  6.1368869989e-01  1.6152006609e-01  6.7276951926e-01  1.5643683218e-01
3  7.7230197421e-01  5.2830416503e-02  5.0274130801e-01  6.3845188807e-02
