# n  vn{4}/vn{2}  (vn{4}/vn{2})_err  Fn  Fn_err
# Fn = sqrt((vn{2}^2 - vn{4}^2)/(vn{2}^2 + vn{4}^2))
1  4.9164886241e-01  5.0437392944e-01  7.7961577644e-01  4.4199989029e-01
2  8.4407267455e-01  4.5953126251e-02  4.0971983831e-01  6.7064350847e-02
3  7.8571327028e-01  7.5277189001e-02  4.8632762868e-01  9.5867825947e-02
