#correlator  value  value_err
4(24)  8.94427e-01  5.75597e-02
6(23)  2.23911e-01  1.25197e-01
6(26)  -3.16358e-02  1.34937e-01
6(36)  -2.25312e-01  7.26908e-02
(235)  3.04968e-02  7.43980e-02
(246)  -1.98539e-01  9.96127e-02
(234)  1.05153e-01  8.45831e-02
